,product_id,model,color,memory,price_regular,price_for_clients,link
61,2119829, Muvit iPhone 12 | 12 Pro Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119829&productName=Muvit%20iPhone%2012%20|%2012%20Pro%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=5
62,2119763, Muvit iPhone 13 Mini Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119763&productName=Muvit%20iPhone%2013%20Mini%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=5
63,2119849, Muvit iPhone 13 Pro Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119849&productName=Muvit%20iPhone%2013%20Pro%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=5
64,2119838, Muvit iPhone 13 Pro Max Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119838&productName=Muvit%20iPhone%2013%20Pro%20Max%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=5
65,2119835, Muvit iPhone SE/8/7/6S/6 Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119835&productName=Muvit%20iPhone%20SE/8/7/6S/6%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=5
66,2119758, Muvit iPhone 12 | 12 Pro Tempered Glass ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119758&productName=Muvit%20iPhone%2012%20|%2012%20Pro%20Tempered%20Glass#/category=Accessoires/pageNo=5
67,2119845, Muvit iPhone SE/8/7/6S/6 Tempered Glass ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119845&productName=Muvit%20iPhone%20SE/8/7/6S/6%20Tempered%20Glass#/category=Accessoires/pageNo=6
68,2119823, Muvit iPhone XR/11 Tempered Glass ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119823&productName=Muvit%20iPhone%20XR/11%20Tempered%20Glass#/category=Accessoires/pageNo=6
69,2119765, Muvit iPhone 13 | 13 Pro Tempered Glass ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119765&productName=Muvit%20iPhone%2013%20|%2013%20Pro%20Tempered%20Glass#/category=Accessoires/pageNo=6
70,2119801, Muvit Autolader Power Delivery USB-C + Quick Charge 3.0 ,Zwart,,,30,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119801&productName=Muvit%20Autolader%20Power%20Delivery%20USB-C%20+%20Quick%20Charge%203.0#/category=Accessoires/pageNo=6
71,2119681, Muvit Type-C Oordopjes - Wit ,Wit,,,22,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119681&productName=Muvit%20Type-C%20Oordopjes%20-%20Wit#/category=Accessoires/pageNo=6
72,2119707, Muvit Oplader Power Delivery 30W USB-C ,Wit,,,30,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119707&productName=Muvit%20Oplader%20Power%20Delivery%2030W%20USB-C#/category=Accessoires/pageNo=6
73,2119811, Muvit iPhone 13 Mini Reinforced Soft Cover - Transparant ,Transparant,,,22,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119811&productName=Muvit%20iPhone%2013%20Mini%20Reinforced%20Soft%20Cover%20-%20Transparant#/category=Accessoires/pageNo=6
74,2119754, Muvit iPhone 13 Mini Tempered Glass ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119754&productName=Muvit%20iPhone%2013%20Mini%20Tempered%20Glass#/category=Accessoires/pageNo=6
75,2119825, Muvit iPhone 11 Recycletek Cover - Zwart ,Zwart,,,20,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119825&productName=Muvit%20iPhone%2011%20Recycletek%20Cover%20-%20Zwart#/category=Accessoires/pageNo=6
76,2127579, Samsung Galaxy Buds2 Pro Grijs ,Grijs,," € 199,00 ",139,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2127579&productName=Samsung%20Galaxy%20Buds2%20Pro%20Grijs#/category=Accessoires/pageNo=6
77,2127879, Samsung Galaxy Z Fold4 5G Samsung Slim Standing Cover - Zwart ,Zwart,,,49,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2127879&productName=Samsung%20Galaxy%20Z%20Fold4%205G%20Samsung%20Slim%20Standing%20Cover%20-%20Zwart#/category=Accessoires/pageNo=6
78,2127979, Samsung  Samsung Galaxy Z Fold4 5G Front Protection Film - Transparant ,Transparant,,,15,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2127979&productName=Samsung%20%20Samsung%20Galaxy%20Z%20Fold4%205G%20Front%20Protection%20Film%20-%20Transparant#/category=Accessoires/pageNo=6
79,2127980, Samsung Samsung Galaxy Z Flip4 5G Clear Slim hoesje ,Transparant,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2127980&productName=Samsung%20Samsung%20Galaxy%20Z%20Flip4%205G%20Clear%20Slim%20hoesje#/category=Accessoires/pageNo=6
